customerID,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
3569-JFODW,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9819-FBNSV,No,Fiber optic,No,No,No,No,No,No
9544-PYPSJ,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
1591-XWLGB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0396-UKGAI,No,DSL,No,Yes,No,Yes,No,No
3243-ZHOHY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5186-EJEGL,No,DSL,Yes,No,Yes,Yes,Yes,No
7527-QNRUS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9986-BONCE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2722-JMONI,No,DSL,Yes,No,No,No,No,No
2203-GHNWN,Yes,Fiber optic,No,No,Yes,No,No,No
3878-AVSOQ,No,Fiber optic,No,No,No,No,No,No
3258-SYSWS,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
5296-PSYVW,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6319-QSUSR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4083-EUGRJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7579-OOPEC,No,DSL,No,Yes,No,No,No,No
0512-FLFDW,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
1771-OADNZ,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
0487-CRLZF,No,DSL,No,No,Yes,Yes,Yes,Yes
2107-FBPTK,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
9451-WLYRI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8219-VYBVI,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1991-VOPLL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9738-QLWTP,No,Fiber optic,No,No,Yes,Yes,No,No
1016-DJTSV,No,Fiber optic,No,No,No,No,No,No
9419-IPPBE,Yes,Fiber optic,No,No,Yes,No,No,Yes
0174-QRVVY,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5699-BNCAS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2900-PHPLN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0612-RTZZA,No phone service,DSL,No,No,No,No,No,No
8106-GWQOK,No phone service,DSL,Yes,Yes,No,Yes,Yes,Yes
8751-EDEKA,No,Fiber optic,No,Yes,Yes,No,No,Yes
6878-GGDWG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4039-PIMHX,No,DSL,No,Yes,No,No,No,No
8450-LUGUK,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3604-WLABM,No,DSL,No,No,Yes,Yes,No,No
0795-GMVQO,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
2259-OUUSZ,No phone service,DSL,No,No,Yes,Yes,No,No
1142-IHLOO,No,Fiber optic,No,No,No,No,Yes,Yes
6410-LEFEN,No,DSL,No,No,No,No,No,No
4633-MKHYU,No,Fiber optic,No,No,No,No,Yes,Yes
6257-RJOHI,No,DSL,No,No,No,Yes,No,No
1545-JFUML,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No
3194-ORPIK,Yes,Fiber optic,No,No,No,No,Yes,No
7826-VVKWT,No,Fiber optic,No,No,Yes,No,Yes,Yes
1353-GHZOS,No,DSL,Yes,No,No,No,Yes,No
2587-EKXTS,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
5442-BXVND,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8816-VXNZD,Yes,Fiber optic,No,No,No,No,No,No
9378-FXTIZ,Yes,DSL,No,No,No,No,Yes,Yes
1723-HKXJQ,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
7825-GKXMW,No,DSL,No,No,No,No,No,No
9753-OYLBX,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2364-UFROM,No,DSL,Yes,Yes,No,Yes,Yes,No
6656-JWRQX,No phone service,DSL,No,No,No,Yes,No,No
6473-ULUHT,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
1240-KNSEZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0836-SEYLU,No phone service,DSL,No,No,No,Yes,Yes,No
4433-JCGCG,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
3716-BDVDB,No,Fiber optic,No,No,No,No,No,No
7688-AWMDX,No,DSL,Yes,No,No,Yes,No,No
2842-BCQGE,Yes,Fiber optic,No,No,No,No,No,No
7244-QWYHG,No phone service,DSL,Yes,No,No,Yes,Yes,No
5899-MQZZL,Yes,Fiber optic,No,No,No,No,No,No
6849-OYAMU,No,Fiber optic,No,Yes,No,Yes,Yes,Yes
5312-UXESG,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
9488-HGMJH,No,Fiber optic,No,No,No,No,No,No
6038-GCYEC,No phone service,DSL,No,Yes,Yes,No,Yes,Yes
2150-WLKUW,Yes,DSL,No,Yes,No,No,Yes,No
7159-FVYPK,Yes,DSL,No,Yes,Yes,No,Yes,No
7032-LMBHI,Yes,DSL,Yes,No,No,No,Yes,No
1150-WFARN,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6088-BXMRG,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3144-AUDBS,No,DSL,No,No,No,Yes,No,No
4821-SJHJV,Yes,Fiber optic,Yes,No,No,No,Yes,No
7346-MEDWM,Yes,Fiber optic,No,Yes,Yes,No,No,No
1137-DGOWI,No,DSL,No,Yes,Yes,Yes,No,Yes
5616-PRTNT,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3812-LRZIR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4818-QIUFN,Yes,Fiber optic,Yes,No,No,No,No,No
9483-GCPWE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4227-OJHAL,Yes,DSL,Yes,Yes,Yes,No,Yes,No
9220-CXRSC,Yes,DSL,Yes,No,No,Yes,No,No
4993-JCRGJ,Yes,Fiber optic,No,No,Yes,Yes,No,No
9537-JALFH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6698-OXETB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2103-ZRXFN,Yes,DSL,No,No,No,No,No,No
3724-BSCVH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4877-TSOFF,Yes,DSL,Yes,Yes,No,Yes,No,Yes
9209-NWPGU,No,DSL,Yes,No,No,Yes,Yes,No
6961-VCPMC,No,Fiber optic,No,No,No,No,No,Yes
7306-YDSOI,No,DSL,Yes,Yes,Yes,No,No,No
5288-AHOUP,No,Fiber optic,No,No,No,No,No,Yes
6688-UZPWD,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0655-YDGFJ,No,DSL,No,No,Yes,No,No,No
8468-EHYJA,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
6823-SIDFQ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1097-FSPVW,No,DSL,Yes,No,Yes,No,No,No
2839-RFSQE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8328-SKJNO,No phone service,DSL,Yes,Yes,No,Yes,No,No
7010-ZMVBF,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5201-CBWYG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0968-GSIKN,No,Fiber optic,No,No,No,No,No,No
1965-DDBWU,Yes,Fiber optic,No,No,No,Yes,No,Yes
9057-SIHCH,Yes,Fiber optic,No,No,No,No,Yes,Yes
6352-GIGGQ,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
3635-QQRQD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6771-XWBDM,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
2897-DOVND,No,Fiber optic,No,No,No,No,No,No
3082-YVEKW,Yes,DSL,Yes,No,Yes,Yes,Yes,No
0191-EQUUH,No phone service,DSL,Yes,No,No,Yes,No,No
7134-HBPBS,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3489-HHPFY,Yes,Fiber optic,No,No,No,No,Yes,No
2926-JEJJC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8601-QACRS,Yes,DSL,No,No,No,No,No,No
4950-BDEUX,No phone service,DSL,No,No,Yes,No,Yes,Yes
5789-LDFXO,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0508-OOLTO,No,Fiber optic,No,No,No,No,No,No
2984-TBYKU,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes
9822-WMWVG,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No
2391-SOORI,No,DSL,Yes,No,No,No,No,No
9040-KZVWO,No,Fiber optic,No,Yes,No,No,No,No
2645-QTLMB,No,Fiber optic,No,Yes,No,No,Yes,Yes
4806-HIPDW,No,Fiber optic,No,No,No,No,No,No
1548-ARAGG,Yes,DSL,No,Yes,No,Yes,No,No
6339-RZCBJ,No,DSL,No,Yes,Yes,Yes,Yes,Yes
4424-TKOPW,Yes,Fiber optic,No,No,No,No,Yes,Yes
4415-WNGVR,No,DSL,Yes,No,Yes,Yes,Yes,Yes
2522-AHJXR,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0412-UCCNP,No,DSL,Yes,No,Yes,Yes,No,No
1816-FLZDK,No phone service,DSL,No,No,No,Yes,No,No
7096-UCLNH,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8443-ZRDBZ,Yes,Fiber optic,No,No,No,No,No,No
9136-ALYBR,No phone service,DSL,No,No,No,No,No,No
4615-PIVVU,No,DSL,No,No,Yes,Yes,No,Yes
8885-QSQBX,No,DSL,Yes,No,No,No,No,No
7479-NITWS,Yes,Fiber optic,No,No,Yes,No,Yes,No
8617-ENBDS,No,Fiber optic,No,No,Yes,No,No,No
9385-NXKDA,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes
0430-IHCDJ,Yes,DSL,No,No,No,No,No,No
2959-MJHIC,No,Fiber optic,No,No,No,No,Yes,No
6674-KVJHG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1814-DKOLC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4201-JMNGR,No,DSL,Yes,No,Yes,No,No,No
9351-HXDMR,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
3537-HPKQT,Yes,Fiber optic,No,Yes,No,No,No,No
2129-ALKBS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5821-MMEIL,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5960-WPXQM,No,Fiber optic,No,No,No,No,Yes,No
0684-AOSIH,No,Fiber optic,Yes,No,No,No,Yes,Yes
8260-NGFNY,No phone service,DSL,No,No,No,No,No,No
1309-XGFSN,Yes,DSL,No,Yes,Yes,No,Yes,Yes
1866-RZZQS,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6968-URWQU,No,DSL,No,No,No,No,Yes,No
4742-TXUEX,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9631-XEYKE,Yes,DSL,No,No,No,No,No,No
8631-NBHFZ,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
1335-MXCSE,No,DSL,No,No,Yes,Yes,No,No
8873-TMKGR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8800-JOOCF,Yes,Fiber optic,No,No,No,No,Yes,No
1469-LBJQJ,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4958-XCBDQ,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8337-UPOAQ,Yes,Fiber optic,No,No,Yes,No,No,Yes
0064-YIJGF,Yes,Fiber optic,No,No,No,No,No,No
2386-OWURY,No,Fiber optic,No,No,No,Yes,Yes,Yes
1725-IQNIY,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
0310-VQXAM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6598-RFFVI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3453-RTHJQ,No,Fiber optic,No,No,No,No,No,No
6712-OAWRH,No,Fiber optic,No,No,No,No,Yes,Yes
6278-FEPBZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4280-DLSHD,No,DSL,No,Yes,Yes,No,No,No
1508-DFXCU,No,Fiber optic,No,No,No,No,Yes,No
8614-VGMMV,Yes,DSL,No,No,No,No,No,No
7868-BGSZA,Yes,DSL,Yes,No,Yes,No,Yes,Yes
2800-QQUSO,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
2930-UOTMB,Yes,DSL,Yes,No,Yes,Yes,No,No
7973-DZRKH,Yes,Fiber optic,Yes,No,Yes,Yes,No,No
5914-DVBWJ,Yes,Fiber optic,No,Yes,No,Yes,No,No
7698-YFGEZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2533-QVMSK,Yes,Fiber optic,No,Yes,No,Yes,Yes,No
9773-PEQBZ,Yes,Fiber optic,No,Yes,No,No,No,No
8644-XLFBW,No,Fiber optic,No,No,No,No,No,No
0650-BWOZN,No,Fiber optic,No,Yes,No,No,No,No
8625-AZYZY,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
7785-RDVIG,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9602-WCXPI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2903-YYTBW,No,DSL,No,No,No,No,No,No
3620-MWJNE,No,DSL,Yes,No,No,Yes,No,No
8573-JGCZW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6837-HAEVO,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6701-YVNQG,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9306-CPCBC,Yes,Fiber optic,No,No,No,No,No,No
4304-XUMGI,Yes,DSL,Yes,Yes,Yes,No,No,Yes
9504-YAZWB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8819-ZBYNA,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
6174-NRBTZ,No phone service,DSL,Yes,No,No,No,No,No
9481-IEBZY,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1833-VGRUM,Yes,Fiber optic,No,No,No,No,No,No
6137-NICCO,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
9065-ZCPQX,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
6402-EJMWF,No,DSL,No,No,No,No,No,Yes
3620-EHIMZ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3213-VVOLG,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6870-ECSHE,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8747-UDCOI,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8374-XGEJJ,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2656-TABEH,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
6946-LMSQS,Yes,Fiber optic,Yes,No,No,No,No,Yes
4626-OZDTJ,Yes,DSL,No,Yes,No,Yes,Yes,Yes
9169-BSVIN,Yes,DSL,No,No,Yes,No,Yes,Yes
2325-ZUSFD,No,DSL,Yes,No,No,No,Yes,Yes
8194-PEEBY,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6872-HXFNF,Yes,DSL,No,No,Yes,Yes,No,No
3932-CMDTD,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7714-YXSMB,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
8387-UGUSU,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1080-BWSYE,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4039-HEUNW,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1194-HVAIF,Yes,Fiber optic,No,No,No,No,Yes,Yes
0812-WUPTB,No,Fiber optic,No,No,No,No,No,No
3594-UVONA,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes
0004-TLHLJ,No,Fiber optic,No,No,Yes,No,No,No
1767-TGTKO,No,DSL,No,No,No,No,No,No
8439-LTUGF,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8805-JNRAZ,No,DSL,No,Yes,No,No,No,No
5089-IFSDP,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
6418-HNFED,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
0206-OYVOC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7291-CDTMJ,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7128-GGCNO,Yes,Fiber optic,No,No,No,No,No,No
0237-YFUTL,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
7691-KGKGP,No,DSL,No,Yes,No,Yes,Yes,No
6710-HSJRD,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
3675-EQOZA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0840-DCNZE,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes
1732-FEKLD,Yes,Fiber optic,No,Yes,Yes,No,Yes,No
9862-KJTYK,No phone service,DSL,No,No,No,No,No,No
0479-HMSWA,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5854-KSRBJ,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0365-BZUWY,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
4817-VYYWS,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
5701-SVCWR,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3129-AAQOU,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4922-CVPDX,No,DSL,No,Yes,Yes,No,Yes,Yes
1396-QWFBJ,No,Fiber optic,No,Yes,No,No,No,No
1357-BIJKI,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
1099-BTKWT,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
5299-SJCZT,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
2018-PZKMU,No,Fiber optic,No,No,Yes,Yes,Yes,Yes
7340-KEFQE,No phone service,DSL,Yes,No,No,Yes,No,No
4570-QHXHL,No,DSL,No,No,No,No,No,No
2403-BCASL,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7392-YYPYJ,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
2898-LSJGD,No phone service,DSL,Yes,No,Yes,No,Yes,Yes
2223-GDSHL,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
7359-PTSXY,No,DSL,No,No,No,No,No,No
9470-RTWDV,Yes,DSL,No,No,Yes,Yes,Yes,Yes
2176-OSJUV,Yes,DSL,Yes,Yes,No,Yes,No,No
9348-YVOMK,No,DSL,No,No,No,No,No,No
8104-OSKWT,Yes,Fiber optic,Yes,No,No,No,No,No
4521-YEEHE,Yes,Fiber optic,No,No,No,Yes,Yes,No
4090-KPJIP,Yes,Fiber optic,No,No,No,No,No,No
3786-WOVKF,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes
4503-BDXBD,No,Fiber optic,No,Yes,No,No,No,No
6086-ESGRL,No,Fiber optic,No,No,No,No,No,Yes
2592-HODOV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3886-CERTZ,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7995-ZHHNZ,Yes,DSL,Yes,No,No,No,No,No
3824-RHKVR,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5816-SCGFC,No,DSL,No,Yes,No,No,No,No
5989-AXPUC,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4979-HPRFL,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8590-OHDIW,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8015-IHCGW,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
2332-TODQS,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9278-VZKCD,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes
8008-OTEZX,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2773-OVBPK,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
5999-LCXAO,No phone service,DSL,Yes,No,No,No,No,No
5206-XZZQI,No,Fiber optic,No,Yes,No,Yes,No,No
4803-LBYPN,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5759-RCVCB,No phone service,DSL,No,No,No,No,Yes,No
6372-RFVNS,No,Fiber optic,No,No,No,No,Yes,No
2139-FQHLM,No,Fiber optic,No,No,Yes,Yes,Yes,No
8261-GWDBQ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
1093-YSWCA,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8938-UMKPI,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
0991-BRRFB,No,DSL,Yes,No,No,No,No,No
3882-IYOIJ,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
8749-TZYEC,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1755-FZQEC,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3115-JPJDD,No,Fiber optic,Yes,No,Yes,No,No,No
5600-KTXFM,No,Fiber optic,No,No,No,No,No,No
3871-IKPYH,No,Fiber optic,No,No,No,No,No,No
6319-IEJWJ,No,Fiber optic,No,No,No,No,Yes,Yes
9025-AOMKI,Yes,Fiber optic,No,No,No,No,Yes,Yes
6339-TBELP,Yes,Fiber optic,No,No,Yes,Yes,No,No
7964-YESJC,Yes,DSL,Yes,Yes,Yes,No,No,No
6173-GOLSU,Yes,Fiber optic,No,No,No,No,Yes,Yes
5275-SQEIZ,No,Fiber optic,No,No,No,No,No,Yes
7716-YTYHG,Yes,Fiber optic,No,No,No,No,No,Yes
9938-ZREHM,Yes,DSL,No,Yes,No,Yes,No,Yes
7950-XWOVN,No phone service,DSL,No,Yes,Yes,No,No,No
4390-KYULV,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4647-MUZON,No,Fiber optic,No,No,Yes,No,Yes,Yes
9702-AIUJO,No,DSL,No,No,No,No,No,No
8849-PRIQJ,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
8851-RAGOV,No,DSL,Yes,Yes,No,Yes,No,Yes
1304-NECVQ,Yes,Fiber optic,No,No,Yes,No,No,No
5396-IZEPB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1729-VLAZJ,No phone service,DSL,Yes,Yes,No,Yes,No,No
8285-ABVLB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0701-TJSEF,No,DSL,Yes,No,Yes,Yes,No,Yes
5712-VBOXD,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6629-LADHQ,No,DSL,Yes,No,No,No,No,No
8945-GRKHX,No,Fiber optic,No,No,No,No,No,Yes
1559-DTODC,No phone service,DSL,No,No,No,No,No,No
4797-MIWUM,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6959-UWKHF,No,DSL,No,No,No,No,No,No
8720-RQSBJ,No,DSL,No,No,No,No,No,No
4537-CIBHB,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
