customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3913-RDSJZ,64,Yes,Two year,No,Mailed check,25.55,1714.95,No
8058-JMEQO,9,Yes,Month-to-month,Yes,Electronic check,84.45,762.5,Yes
4203-QGNZA,28,Yes,Month-to-month,No,Mailed check,20.25,535.35,No
5043-TRZWM,1,Yes,Month-to-month,No,Electronic check,75.55,75.55,No
0697-ZMSWS,4,Yes,Month-to-month,Yes,Electronic check,85.65,338.9,Yes
7657-DYEPJ,38,Yes,One year,Yes,Credit card (automatic),70.15,2497.35,Yes
9494-BDNNC,66,Yes,One year,No,Electronic check,95.3,6273.4,No
1640-PLFMP,1,Yes,Month-to-month,Yes,Electronic check,70.25,70.25,No
5366-OBVMR,18,Yes,Month-to-month,Yes,Mailed check,50.3,908.75,No
8276-MQBYC,51,Yes,Month-to-month,Yes,Electronic check,97.8,4913.3,Yes
7644-OMVMY,0,Yes,Two year,No,Mailed check,19.85, ,No
7593-XFKDI,1,Yes,Month-to-month,No,Mailed check,46.3,46.3,Yes
4573-JKNAE,12,Yes,Two year,No,Bank transfer (automatic),19.35,212.3,No
0337-CNPZE,41,Yes,Month-to-month,Yes,Electronic check,106.3,4443.45,Yes
9817-APLHW,12,Yes,Month-to-month,No,Electronic check,25,316.2,No
8380-MQINP,55,Yes,Two year,No,Mailed check,20.3,1079.05,No
0840-DFEZH,7,Yes,Month-to-month,Yes,Electronic check,75.35,564.65,No
1513-XNPPH,12,Yes,Month-to-month,Yes,Electronic check,89.4,1095.65,Yes
8690-ZVLCL,68,Yes,Two year,No,Credit card (automatic),88,6161.9,No
6015-VVHHE,5,Yes,Month-to-month,Yes,Credit card (automatic),83.15,446.05,Yes
1125-SNVCK,49,Yes,Month-to-month,No,Mailed check,43.8,2106.05,No
0384-LPITE,40,No,One year,No,Credit card (automatic),62.05,2511.55,No
4616-EWBNJ,16,Yes,One year,No,Bank transfer (automatic),20.1,318.6,No
6347-DCUIK,10,Yes,Month-to-month,Yes,Mailed check,74.15,811.8,Yes
1335-HQMKX,72,Yes,One year,Yes,Electronic check,101.35,7323.15,No
2545-EBUPK,2,Yes,Month-to-month,Yes,Electronic check,84.05,186.05,No
6923-AQONU,23,Yes,Two year,No,Mailed check,20.9,454,No
2172-EJXVF,71,Yes,One year,Yes,Electronic check,105.9,7521.95,No
0897-FEGMU,11,Yes,Month-to-month,Yes,Electronic check,99.5,1056.95,Yes
7663-RGWBC,1,Yes,Month-to-month,Yes,Mailed check,44.15,44.15,Yes
1120-BMWUB,16,Yes,Month-to-month,Yes,Mailed check,53.9,834.15,Yes
9124-LHCJQ,1,Yes,Month-to-month,Yes,Mailed check,85.45,85.45,Yes
4536-PLEQY,12,Yes,Month-to-month,Yes,Credit card (automatic),85.05,999.8,No
7029-IJEJK,54,No,One year,No,Bank transfer (automatic),44.1,2369.7,No
8871-JLMHM,68,Yes,Two year,No,Credit card (automatic),90.2,6297.65,No
2235-ZGKPT,4,Yes,Month-to-month,No,Mailed check,50.85,239.55,Yes
3891-PUQOD,1,Yes,Month-to-month,No,Electronic check,59.2,59.2,Yes
5447-VYTKW,27,Yes,Month-to-month,No,Mailed check,53.45,1461.45,No
3623-FQBOX,21,Yes,Month-to-month,Yes,Mailed check,19.95,416.4,No
0689-NKYLF,13,Yes,Month-to-month,Yes,Electronic check,83.2,1060.6,Yes
8659-HDIYE,64,Yes,Month-to-month,No,Credit card (automatic),74.65,4869.35,No
3658-KIBGF,1,Yes,Month-to-month,Yes,Electronic check,54.9,54.9,Yes
3474-BAFSJ,57,No,Two year,Yes,Bank transfer (automatic),57.5,3265.95,No
5519-YLDGW,21,Yes,Month-to-month,Yes,Electronic check,103.9,2254.2,Yes
3865-ZFZIB,19,Yes,Two year,No,Mailed check,19.65,358.15,No
1855-AGAWH,31,Yes,One year,Yes,Electronic check,93.8,2939.8,No
7109-CQYUZ,52,Yes,Two year,Yes,Mailed check,89.25,4652.4,No
1370-GGAWX,46,Yes,One year,Yes,Electronic check,94.15,4408.45,No
4680-KUTAJ,11,Yes,Month-to-month,Yes,Electronic check,55.6,580.8,No
5307-UVGNB,53,No,Month-to-month,Yes,Bank transfer (automatic),48.7,2495.2,No
4946-EDSEW,11,Yes,Month-to-month,Yes,Mailed check,19.25,180.3,Yes
2883-ILGWO,57,Yes,Month-to-month,Yes,Bank transfer (automatic),104.9,5913.95,No
2516-VQRRV,2,Yes,Month-to-month,Yes,Mailed check,75.45,158.4,Yes
7580-UGXNC,2,Yes,Month-to-month,No,Mailed check,54.85,104.2,Yes
3642-BYHDO,71,Yes,Two year,No,Bank transfer (automatic),19.9,1389.35,No
9629-NHXFW,1,Yes,Month-to-month,Yes,Mailed check,19.4,19.4,No
2696-RZVZW,68,Yes,Two year,No,Credit card (automatic),25.05,1629.2,No
5766-FTRTS,72,Yes,Two year,No,Mailed check,84.45,6033.1,No
0396-HUJBP,2,Yes,Month-to-month,No,Mailed check,19.3,44.4,No
5178-LMXOP,1,Yes,Month-to-month,Yes,Electronic check,95.1,95.1,Yes
8879-ZKJOF,41,Yes,One year,Yes,Bank transfer (automatic),79.85,3320.75,No
6285-FTQBF,72,Yes,Two year,No,Credit card (automatic),25.55,1867.7,No
8185-UPYBR,6,Yes,Month-to-month,Yes,Electronic check,75.5,438,Yes
4585-HETAI,4,Yes,Month-to-month,Yes,Electronic check,73.75,325.45,Yes
7526-BEZQB,12,Yes,Month-to-month,Yes,Electronic check,96.05,1148.1,Yes
1474-JUWSM,58,Yes,One year,Yes,Electronic check,68.4,3972.25,No
3530-CRZSB,7,Yes,Month-to-month,No,Mailed check,20.65,155.9,No
8498-XXGWA,65,Yes,Month-to-month,Yes,Mailed check,55.15,3673.15,No
9617-INGJY,1,Yes,Month-to-month,Yes,Mailed check,70.6,70.6,No
0621-TSSMU,56,Yes,One year,No,Credit card (automatic),19.95,1126.75,No
7234-KMNRQ,4,Yes,Month-to-month,No,Mailed check,19,73.45,No
7636-PEPNS,58,Yes,One year,Yes,Mailed check,44.1,2413.05,No
4683-WYDOU,62,Yes,Two year,Yes,Bank transfer (automatic),107.6,6912.7,No
9052-DHNKM,26,Yes,One year,No,Electronic check,61.55,1581.95,No
6794-HKIAJ,62,Yes,Month-to-month,No,Bank transfer (automatic),90.7,5586.45,No
5578-NKCXI,58,Yes,One year,No,Credit card (automatic),99.25,5846.65,No
1642-HMARX,68,Yes,Two year,Yes,Electronic check,91.7,6424.7,No
3096-WPXBT,61,Yes,One year,Yes,Credit card (automatic),100.7,6018.65,No
8434-PNQZX,42,Yes,Two year,Yes,Credit card (automatic),78.45,3373.4,No
5950-AAAGJ,18,Yes,Month-to-month,No,Bank transfer (automatic),84.3,1537.9,No
4299-OPXEJ,56,Yes,Two year,Yes,Bank transfer (automatic),19.55,1080.55,No
4951-UKAAQ,4,Yes,Month-to-month,Yes,Electronic check,88.95,355.2,Yes
9618-LFJRU,4,Yes,Month-to-month,No,Credit card (automatic),20.45,82.85,No
6693-DJWTY,35,Yes,One year,No,Credit card (automatic),55.6,2016.45,No
0744-GKNGE,64,Yes,Month-to-month,Yes,Bank transfer (automatic),86.8,5327.25,No
6447-EGDIV,31,Yes,One year,No,Mailed check,20.95,683.25,No
1167-OYZJF,67,Yes,Two year,Yes,Bank transfer (automatic),20.05,1263.05,No
2108-YKQTY,4,Yes,Month-to-month,No,Credit card (automatic),50.7,151.3,Yes
4806-DXQCE,70,Yes,Two year,Yes,Electronic check,113.65,7714.65,No
4918-QLLIW,3,Yes,Month-to-month,No,Credit card (automatic),53.4,188.7,Yes
7056-IMHCC,53,Yes,Month-to-month,Yes,Electronic check,101.9,5549.4,Yes
4854-SSLTN,2,Yes,Two year,No,Mailed check,59.5,130.5,No
5294-DMSFH,29,Yes,Month-to-month,Yes,Credit card (automatic),87.8,2621.75,No
4837-PZTIC,47,No,Two year,No,Mailed check,41.9,1875.25,No
1625-JAIIY,68,Yes,One year,Yes,Electronic check,83,5685.8,Yes
0603-OLQDC,12,Yes,Month-to-month,Yes,Mailed check,69.85,837.5,No
3272-VUHPV,8,Yes,Month-to-month,No,Bank transfer (automatic),56.3,401.5,No
4176-FXYBO,54,Yes,Month-to-month,No,Electronic check,109.55,6118.95,No
1063-DHQJF,69,Yes,Two year,Yes,Mailed check,92.15,6480.9,No
8663-UPDGF,26,Yes,Month-to-month,Yes,Bank transfer (automatic),69.5,1800.05,No
6719-FGEDO,72,Yes,Two year,Yes,Bank transfer (automatic),97,7104.2,No
1837-YQUCE,70,No,Two year,Yes,Bank transfer (automatic),58.35,4214.25,No
2947-DOMLJ,1,Yes,Month-to-month,No,Mailed check,50.6,50.6,Yes
4112-LUEIZ,10,Yes,Month-to-month,Yes,Electronic check,89.5,863.1,Yes
0369-ZGOVK,28,Yes,One year,Yes,Bank transfer (automatic),70.4,1992.2,No
4510-HIMLV,1,Yes,Month-to-month,Yes,Electronic check,69.8,69.8,Yes
9919-KNPOO,21,Yes,Month-to-month,Yes,Electronic check,94.3,1948.35,No
8749-JMNKX,51,Yes,Month-to-month,Yes,Bank transfer (automatic),93.8,4750.95,Yes
7872-BAAZR,53,Yes,One year,No,Bank transfer (automatic),19.55,1007.9,No
9391-LMANN,53,Yes,One year,No,Electronic check,95.95,5036.9,No
2430-USGXP,24,Yes,Month-to-month,Yes,Electronic check,101.05,2391.8,Yes
8174-TBVCF,70,Yes,Two year,Yes,Credit card (automatic),94.8,6859.05,No
1698-XFZCI,61,Yes,One year,Yes,Electronic check,107.75,6521.9,No
1877-HKBQX,11,Yes,One year,Yes,Mailed check,54.6,617.85,No
4450-DLLMH,2,Yes,Month-to-month,Yes,Credit card (automatic),71.3,157.75,No
0428-AXXLJ,25,Yes,One year,Yes,Bank transfer (automatic),19.5,516.3,No
2746-DIJLO,41,Yes,One year,Yes,Credit card (automatic),56.3,2364,No
5955-ERIHD,18,Yes,Month-to-month,Yes,Electronic check,94.7,1687.95,Yes
0917-EZOLA,72,Yes,Two year,Yes,Bank transfer (automatic),104.15,7689.95,Yes
3508-VLHCZ,71,Yes,Two year,Yes,Credit card (automatic),90.55,6239.05,No
4086-ATNFV,34,Yes,One year,Yes,Mailed check,60.8,2042.05,No
0468-YRPXN,29,Yes,Month-to-month,Yes,Credit card (automatic),98.8,2807.1,No
5996-NRVXR,40,Yes,One year,Yes,Credit card (automatic),98.15,4116.8,No
3739-YBWAB,36,No,One year,No,Mailed check,35.35,1317.95,No
7047-FWEYA,46,Yes,One year,Yes,Electronic check,103.15,4594.65,No
2000-MPKCA,58,Yes,One year,Yes,Electronic check,107.75,6332.75,No
9762-YAQAA,39,Yes,One year,No,Credit card (automatic),81.4,3213.75,No
5949-EBSQK,4,Yes,Month-to-month,No,Credit card (automatic),61.45,229.55,Yes
5473-KHBPS,52,Yes,One year,Yes,Credit card (automatic),95.7,4976.15,No
0100-DUVFC,70,Yes,One year,Yes,Electronic check,104.8,7308.95,No
5397-TUPSH,65,Yes,One year,Yes,Bank transfer (automatic),70.95,4555.2,No
8950-MTZNV,1,Yes,Month-to-month,Yes,Mailed check,44.95,44.95,No
0326-VDYXE,70,Yes,One year,Yes,Electronic check,97.65,6982.5,No
6773-LQTVT,29,No,Month-to-month,Yes,Mailed check,35.65,1025.15,No
7274-RTAPZ,1,Yes,Month-to-month,Yes,Electronic check,90.55,90.55,Yes
0436-TWFFZ,67,Yes,Two year,Yes,Mailed check,85.25,5714.2,No
8566-YPRGL,1,Yes,Month-to-month,Yes,Mailed check,19.5,19.5,No
0311-UNPFF,26,Yes,Month-to-month,Yes,Bank transfer (automatic),88.8,2274.35,Yes
6609-MXJHJ,30,Yes,Two year,Yes,Mailed check,25.1,789.55,No
2669-OIDSD,48,Yes,Month-to-month,Yes,Credit card (automatic),100.05,4834,No
8400-WZICQ,55,Yes,Month-to-month,No,Electronic check,55.7,3131.8,No
3834-XUIFC,7,Yes,Month-to-month,Yes,Mailed check,85.2,602.55,Yes
9576-SYUHJ,37,Yes,Month-to-month,Yes,Electronic check,91.15,3369.25,No
0410-IPFTY,31,Yes,Month-to-month,Yes,Bank transfer (automatic),83.85,2674.15,No
2831-EBWRN,4,Yes,Month-to-month,Yes,Electronic check,45.9,199.75,No
9430-NKQLY,72,Yes,Two year,Yes,Credit card (automatic),25.1,1790.8,No
8414-MYSHR,5,Yes,Month-to-month,Yes,Electronic check,91.4,449.75,Yes
0247-SLUJI,1,Yes,Month-to-month,No,Mailed check,19.7,19.7,No
9402-ORRAH,15,Yes,Month-to-month,Yes,Electronic check,91.5,1400.3,No
6483-OATDN,8,Yes,Month-to-month,Yes,Credit card (automatic),51.3,411.6,No
1293-HHSHJ,35,Yes,One year,No,Mailed check,21.1,741,No
4840-ORQXB,56,Yes,Month-to-month,No,Electronic check,104.75,5841.35,No
7599-FKVXZ,42,Yes,Month-to-month,Yes,Bank transfer (automatic),106.15,4512.7,Yes
3982-DQLUS,65,Yes,Month-to-month,Yes,Electronic check,85.75,5688.45,No
8610-ZIKJJ,2,Yes,One year,No,Mailed check,20.3,31.9,No
3756-VNWDH,65,Yes,One year,Yes,Electronic check,100.75,6674.65,No
7801-KICAO,18,Yes,Month-to-month,Yes,Electronic check,74.15,1345.75,No
7673-LPRNY,23,Yes,One year,Yes,Electronic check,78.55,1843.05,No
8229-TNIQA,4,Yes,Month-to-month,Yes,Mailed check,45.3,196.95,Yes
6060-QBMGV,70,Yes,Two year,No,Credit card (automatic),19.85,1433.8,No
7339-POGZN,4,Yes,Month-to-month,No,Electronic check,50.7,214.55,No
2828-SLQPF,19,Yes,Month-to-month,Yes,Bank transfer (automatic),45,865.85,No
4465-VDKIQ,18,Yes,Month-to-month,No,Electronic check,77.8,1358.6,No
2921-XWDJH,38,Yes,Month-to-month,Yes,Electronic check,83.45,3147.15,No
6221-AVQYL,2,Yes,Month-to-month,Yes,Credit card (automatic),73.25,131.05,Yes
2558-BUOZZ,47,Yes,One year,No,Bank transfer (automatic),94.8,4535.85,No
9257-AZMTZ,52,Yes,Two year,No,Bank transfer (automatic),20.1,1078.75,No
0003-MKNFE,9,Yes,Month-to-month,No,Mailed check,59.9,542.4,No
0975-UYDTX,26,Yes,One year,Yes,Credit card (automatic),90.1,2312.55,No
7743-EXURX,8,Yes,Month-to-month,Yes,Electronic check,51.05,415.05,Yes
4682-BLBUC,44,Yes,One year,Yes,Electronic check,70.95,3250.45,No
0975-VOOVL,3,No,Month-to-month,No,Mailed check,29.2,98.5,No
5968-VXZLG,2,Yes,Month-to-month,Yes,Bank transfer (automatic),46.6,87.9,No
5569-KGJHX,9,Yes,Month-to-month,Yes,Bank transfer (automatic),85.35,754.65,Yes
4988-IQIGL,1,Yes,Month-to-month,Yes,Electronic check,75.35,75.35,Yes
5201-FRKKS,25,Yes,Month-to-month,No,Bank transfer (automatic),74.3,1952.25,No
9799-CAYJJ,2,Yes,Month-to-month,Yes,Electronic check,69.3,153.8,No
7730-IUTDZ,43,Yes,Month-to-month,Yes,Electronic check,75.2,3198.6,Yes
0426-TIRNE,1,Yes,Month-to-month,No,Mailed check,20.9,20.9,Yes
5443-SCMKX,58,Yes,One year,Yes,Electronic check,94.3,5610.15,No
8295-KMENE,59,Yes,Two year,Yes,Mailed check,76.45,4519.5,No
6738-ISCBM,44,No,One year,Yes,Electronic check,54,2440.25,No
9821-BESNZ,66,Yes,One year,Yes,Electronic check,104.25,6860.6,No
3678-MNGZX,68,Yes,Two year,No,Bank transfer (automatic),19.95,1377.7,No
1335-NTIUC,9,No,Month-to-month,Yes,Electronic check,24.95,190.25,No
2916-BQZLN,19,Yes,Month-to-month,Yes,Electronic check,84.75,1651.95,No
4558-CGYCZ,4,Yes,Month-to-month,No,Mailed check,19.75,78.3,No
2368-GAKKQ,70,Yes,Two year,Yes,Bank transfer (automatic),113.65,7939.25,No
8710-YGLWG,1,Yes,Month-to-month,Yes,Mailed check,44.9,44.9,No
3199-XGZCY,8,Yes,Month-to-month,Yes,Electronic check,75.25,576.7,No
3785-KTYSH,53,Yes,Two year,No,Mailed check,24.6,1279,No
6814-ZPWFQ,51,Yes,One year,No,Bank transfer (automatic),25,1260.7,No
4063-EIKNQ,11,Yes,Month-to-month,No,Bank transfer (automatic),20.95,267.35,No
6993-YCOBK,60,Yes,Two year,Yes,Electronic check,110.6,6586.85,No
5206-HPJKM,17,Yes,Month-to-month,Yes,Credit card (automatic),55.5,934.15,No
7587-RZNME,3,Yes,Month-to-month,Yes,Electronic check,43.3,123.65,Yes
0748-RDGGM,70,Yes,One year,Yes,Bank transfer (automatic),109.5,7534.65,Yes
8393-JMVMB,1,Yes,Month-to-month,No,Mailed check,19.45,19.45,No
5019-GQVCR,43,Yes,Month-to-month,Yes,Electronic check,84.85,3645.6,No
6036-TTFYU,16,Yes,Month-to-month,No,Mailed check,19.6,314.45,No
2550-AEVRU,57,Yes,One year,No,Electronic check,53.45,3053,No
0969-RGKCU,37,Yes,One year,No,Credit card (automatic),19.8,677.05,No
0378-CJKPV,72,Yes,Two year,No,Credit card (automatic),112.1,7965.95,No
4706-AXVKM,11,Yes,Month-to-month,Yes,Credit card (automatic),84.8,906.85,Yes
5889-JTMUL,50,Yes,Month-to-month,Yes,Electronic check,95.05,4888.7,Yes
9026-RNUJS,5,Yes,Month-to-month,No,Electronic check,50.35,237.25,Yes
3746-EUBYR,1,Yes,Month-to-month,Yes,Bank transfer (automatic),74.6,74.6,Yes
2332-EFBJY,16,Yes,Month-to-month,Yes,Mailed check,19.7,342.4,Yes
2880-FPNAE,2,Yes,Month-to-month,Yes,Electronic check,74.2,140.1,No
1703-MGIAB,17,Yes,Month-to-month,Yes,Mailed check,69,1108,No
4311-QTTAI,16,Yes,One year,No,Credit card (automatic),19.35,295.55,No
9474-PHLYD,15,Yes,Month-to-month,Yes,Electronic check,59.45,892.65,Yes
4318-RAJVY,10,Yes,One year,Yes,Mailed check,19.8,198.25,No
2165-VOEGB,46,Yes,One year,Yes,Bank transfer (automatic),105.2,4822.85,Yes
3612-YUNGG,64,Yes,Two year,Yes,Credit card (automatic),109.2,6741.15,No
2254-DLXRI,1,Yes,Month-to-month,Yes,Mailed check,79.15,79.15,No
5062-CJJKH,25,Yes,One year,No,Mailed check,53.65,1355.45,No
9028-LIHRP,71,Yes,Two year,No,Credit card (automatic),100.2,7209,No
2219-MVUSO,8,Yes,Month-to-month,Yes,Mailed check,45.15,438.4,Yes
1053-MXTTK,72,Yes,Two year,Yes,Bank transfer (automatic),108.65,7726.35,No
1530-ZTDOZ,49,No,Month-to-month,No,Bank transfer (automatic),40.65,2070.75,No
1301-LOPVR,29,No,One year,Yes,Credit card (automatic),55.35,1636.95,No
0853-TWRVK,72,Yes,Two year,No,Bank transfer (automatic),105.6,7581.5,No
8914-RBTSB,31,Yes,Month-to-month,No,Electronic check,93.8,3019.5,Yes
6212-ATMLK,50,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,No
8200-LGKSR,71,Yes,Two year,No,Electronic check,83.2,6126.1,No
1568-BEKZM,70,Yes,Two year,No,Credit card (automatic),90.05,6333.4,No
0670-ANMUU,71,Yes,One year,No,Credit card (automatic),97.65,6687.85,No
6897-RWMUB,61,Yes,Two year,Yes,Bank transfer (automatic),68.05,4158.25,No
0963-ZBDRN,32,Yes,Month-to-month,Yes,Electronic check,96.2,3183.4,Yes
7594-RQHXR,1,Yes,Month-to-month,Yes,Electronic check,79.6,79.6,Yes
6999-CHVCF,68,Yes,Two year,Yes,Bank transfer (automatic),102.1,7149.35,No
6134-KWTBV,62,Yes,Two year,No,Bank transfer (automatic),23.4,1429.65,No
1077-HUUJM,7,Yes,Month-to-month,Yes,Electronic check,71.05,472.65,No
6331-EWIEB,20,Yes,Month-to-month,Yes,Electronic check,85.25,1734.5,Yes
0895-LNKRC,6,Yes,One year,No,Mailed check,19.45,113.5,No
2045-BMBTJ,33,No,Month-to-month,Yes,Bank transfer (automatic),59.45,1884.65,No
8417-GSODA,28,Yes,One year,No,Bank transfer (automatic),92.2,2568.15,No
5171-EPLKN,27,Yes,Two year,No,Credit card (automatic),19.85,470,No
4452-QIIEB,7,Yes,Month-to-month,No,Mailed check,43.9,278.4,No
5998-VVEJY,26,Yes,Month-to-month,Yes,Electronic check,80.5,2088.8,Yes
1624-NALOJ,5,Yes,Month-to-month,Yes,Electronic check,89.8,502.6,Yes
6741-EGCBI,30,Yes,Month-to-month,Yes,Credit card (automatic),90.5,2595.85,No
7820-ZYGNY,63,Yes,One year,No,Credit card (automatic),90.45,5825.5,No
4317-VTEOA,1,Yes,Month-to-month,Yes,Electronic check,50.75,50.75,Yes
9677-AVKED,53,Yes,One year,Yes,Electronic check,84.6,4449.75,No
1670-SVOWZ,14,Yes,Month-to-month,Yes,Credit card (automatic),89.65,1208.35,Yes
2227-JRSJX,21,Yes,Month-to-month,Yes,Bank transfer (automatic),99.15,1956.4,No
9847-HNVGP,17,Yes,One year,No,Mailed check,19.95,310.6,No
6696-YDAYZ,16,Yes,Two year,No,Mailed check,20.5,290.55,No
8980-WQFWL,35,Yes,Month-to-month,Yes,Electronic check,62.1,2096.1,No
1730-ZMAME,32,Yes,Month-to-month,Yes,Electronic check,79.5,2665,No
6506-EYCNH,28,Yes,Month-to-month,Yes,Bank transfer (automatic),19.55,543.8,No
4634-JLRJT,1,Yes,Month-to-month,Yes,Mailed check,20.35,20.35,No
9501-UKKNL,59,No,Month-to-month,Yes,Electronic check,51.7,3005.8,No
2560-QTSBS,72,Yes,One year,Yes,Bank transfer (automatic),23.3,1623.15,No
7541-YLXCL,36,Yes,One year,Yes,Mailed check,65.4,2498.4,Yes
4795-WRNVT,40,Yes,Month-to-month,No,Mailed check,65.1,2586,No
6080-TCMYC,40,Yes,Month-to-month,Yes,Electronic check,81.2,3292.3,No
0260-ZDLGK,9,Yes,Month-to-month,Yes,Mailed check,72.9,651.4,Yes
7860-UXCRM,63,Yes,Two year,No,Credit card (automatic),74.5,4674.55,No
6357-JJPQT,3,Yes,Month-to-month,Yes,Electronic check,80.5,232.35,No
2292-XQWSV,40,No,One year,No,Mailed check,60.3,2448.5,No
9552-TGUZV,8,Yes,Month-to-month,Yes,Mailed check,75,658.1,No
5913-INRQV,34,Yes,One year,No,Mailed check,90.15,3128.8,No
8722-NGNBH,5,No,Month-to-month,No,Mailed check,40,223.45,Yes
6210-KBBPI,9,Yes,Month-to-month,Yes,Credit card (automatic),99.45,919.4,Yes
9643-YBLUR,9,Yes,Month-to-month,Yes,Credit card (automatic),69.05,653.95,No
8734-FNWVH,31,Yes,Month-to-month,No,Bank transfer (automatic),59.7,1825.5,No
9447-YPTBX,50,Yes,One year,Yes,Bank transfer (automatic),19.85,943.1,No
0133-BMFZO,2,Yes,Month-to-month,Yes,Electronic check,86.25,181.65,Yes
6128-CZOMY,1,Yes,Month-to-month,Yes,Electronic check,45.65,45.65,Yes
9540-JYROE,8,Yes,Month-to-month,Yes,Mailed check,70.1,551.35,Yes
9026-LHEVG,9,No,Month-to-month,No,Electronic check,40.75,359.4,No
2260-USTRB,2,Yes,Month-to-month,Yes,Bank transfer (automatic),70.2,115.95,Yes
3656-TKRVZ,3,Yes,Month-to-month,No,Electronic check,55.35,165.2,Yes
7011-CVEUC,25,Yes,Month-to-month,Yes,Credit card (automatic),95.7,2338.35,No
6185-TASNN,1,Yes,Month-to-month,No,Electronic check,46.3,46.3,No
7925-PNRGI,45,Yes,Month-to-month,No,Mailed check,81.3,3541.1,No
8623-TMRBY,51,Yes,Month-to-month,Yes,Electronic check,84.2,4146.05,Yes
1552-CZCLL,55,Yes,Month-to-month,No,Credit card (automatic),20,1087.25,No
3038-PQIUY,38,Yes,Month-to-month,Yes,Bank transfer (automatic),66.15,2522.4,No
1501-SGHBW,2,Yes,Month-to-month,No,Mailed check,45.85,81,Yes
9313-CDOGY,38,Yes,Month-to-month,No,Electronic check,19.6,717.3,No
8148-BPLZQ,34,Yes,Month-to-month,Yes,Electronic check,49.8,1734.2,No
2623-DRYAM,70,Yes,One year,Yes,Electronic check,101.75,7069.3,No
9987-LUTYD,13,Yes,One year,No,Mailed check,55.15,742.9,No
3208-YPIOE,39,Yes,Month-to-month,No,Electronic check,75.25,3017.65,Yes
4488-KQFDT,61,Yes,One year,Yes,Electronic check,103.95,6423,No
2612-RANWT,12,Yes,Month-to-month,Yes,Bank transfer (automatic),100.15,1164.3,Yes
5693-PIPCS,41,Yes,Two year,Yes,Credit card (automatic),99.65,4220.35,No
0491-KAPQG,21,Yes,Month-to-month,Yes,Electronic check,73.7,1558.7,No
1925-LFCZZ,55,No,One year,Yes,Bank transfer (automatic),50.05,2743.45,No
8039-EQPIM,69,No,Two year,No,Bank transfer (automatic),60.25,4055.5,No
6900-PXRMS,26,Yes,Month-to-month,No,Electronic check,105.75,2710.25,Yes
8707-RMEZH,69,Yes,One year,No,Credit card (automatic),87.3,6055.55,No
3346-BRMIS,18,No,Month-to-month,Yes,Electronic check,48.35,810.7,Yes
3209-ZPKFI,47,Yes,Month-to-month,No,Electronic check,54.25,2538.2,No
6479-VDGRK,72,Yes,Two year,No,Bank transfer (automatic),85.3,6129.2,No
9373-WSLOY,33,No,Month-to-month,Yes,Electronic check,50,1750.85,No
2933-FILNV,2,No,Month-to-month,Yes,Mailed check,24.4,36.55,Yes
3569-JFODW,72,Yes,Two year,No,Credit card (automatic),90.95,6652.45,No
9819-FBNSV,37,Yes,Month-to-month,Yes,Bank transfer (automatic),72.25,2575.45,No
9544-PYPSJ,62,Yes,Month-to-month,Yes,Credit card (automatic),96.1,6019.35,No
1591-XWLGB,71,Yes,Two year,No,Credit card (automatic),19.85,1379.6,No
0396-UKGAI,23,Yes,Month-to-month,Yes,Bank transfer (automatic),55.3,1284.2,No
3243-ZHOHY,16,Yes,One year,No,Mailed check,20.1,296.15,No
5186-EJEGL,9,Yes,Month-to-month,Yes,Mailed check,69.5,653.25,No
7527-QNRUS,17,Yes,Two year,Yes,Mailed check,25.15,412.6,No
9986-BONCE,4,Yes,Month-to-month,No,Bank transfer (automatic),20.95,85.5,Yes
2722-JMONI,1,Yes,Month-to-month,Yes,Electronic check,49.55,49.55,Yes
2203-GHNWN,24,Yes,Month-to-month,Yes,Mailed check,79.65,1928.7,No
3878-AVSOQ,1,Yes,Month-to-month,Yes,Electronic check,71.25,71.25,No
3258-SYSWS,72,Yes,Two year,No,Bank transfer (automatic),113.8,7845.8,No
5296-PSYVW,72,Yes,Two year,No,Electronic check,24.55,1750.7,No
6319-QSUSR,11,Yes,Month-to-month,No,Credit card (automatic),19.7,216.2,No
4083-EUGRJ,9,Yes,Month-to-month,No,Mailed check,20.25,178.5,Yes
7579-OOPEC,2,Yes,Month-to-month,No,Credit card (automatic),50.15,115.1,Yes
0512-FLFDW,60,Yes,One year,Yes,Credit card (automatic),100.5,6029,No
1771-OADNZ,29,Yes,Month-to-month,Yes,Electronic check,95.9,2745.2,Yes
0487-CRLZF,49,Yes,Two year,Yes,Bank transfer (automatic),74.45,3721.9,No
2107-FBPTK,30,Yes,Month-to-month,Yes,Electronic check,104.1,3121.1,No
9451-WLYRI,53,Yes,One year,No,Credit card (automatic),19.05,990.45,No
8219-VYBVI,39,Yes,Two year,No,Mailed check,25,1004.35,No
1991-VOPLL,9,Yes,Month-to-month,No,Mailed check,19.05,157.65,No
9738-QLWTP,39,Yes,One year,No,Electronic check,81.9,3219.75,No
1016-DJTSV,8,Yes,Month-to-month,Yes,Electronic check,69.7,572.85,No
